id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,354860.35324699996,107.77699999744073,0,2,0.6006534775893664,0.9238956872766136,2.691257551168735,0.9622662518574642,3d gaze,71.94718022081041,-181.7907633772823,376.4177869360553,354860.35324699996 354860.369031 354860.376979 354860.385016 354860.393001 354860.40102 354860.41307099996 354860.421145 354860.429042 354860.437026 354860.44501699996 354860.453165 354860.46102399996
1,354860.469018,212.21899997908622,3,9,0.6289069223135045,0.9364573179967633,1.3643675929572803,0.950868349808913,3d gaze,89.49507877968675,-183.20626638244346,363.581256215513,354860.469018 354860.47710099997 354860.485064 354860.497107 354860.505114 354860.513127 354860.521219 354860.529148 354860.537076 354860.54518099996 354860.553159 354860.561094 354860.569025 354860.581038 354860.58914299996 354860.597191 354860.605261 354860.61312299996 354860.621218 354860.62917599996 354860.63722699997 354860.645127 354860.653155 354860.66514299996 354860.67319 354860.681237
2,354860.689243,215.9179999725893,9,16,0.6344180483324221,0.9396106611053285,0.8524573169914883,0.9550923705101013,3d gaze,92.83258730987721,-183.72813845052826,360.84501660954606,354860.689243 354860.69719499996 354860.70513899997 354860.713086 354860.72101 354860.729186 354860.737139 354860.74938 354860.757087 354860.765191 354860.772948 354860.781076 354860.789321 354860.797203 354860.805184 354860.813171 354860.821135 354860.83314 354860.841181 354860.84914899996 354860.857136 354860.865171 354860.873133 354860.88121799997 354860.889241 354860.897093 354860.905161
3,354860.917045,216.10599994892254,16,22,0.6402044664472167,0.9408675228093345,1.2795841854292993,0.9456914133495755,3d gaze,96.31517398604456,-183.53000003570574,358.3403868643119,354860.917045 354860.92520399997 354860.933257 354860.941221 354860.949097 354860.95717999997 354860.96520599996 354860.973132 354860.98095299996 354860.98922499997 354861.00113 354861.009111 354861.017021 354861.025017 354861.033142 354861.041088 354861.049043 354861.057223 354861.06522399996 354861.073233 354861.085096 354861.093102 354861.10124 354861.1091 354861.117027 354861.125069 354861.13315099996
4,354861.141164,219.89300003042445,23,29,0.6500033642917472,0.932053082492025,1.4726803988549337,0.922187743363557,3d gaze,102.1504166129235,-179.1030501203421,355.9482408558399,354861.141164 354861.149126 354861.15713199996 354861.16907199996 354861.176933 354861.185136 354861.193003 354861.201092 354861.209111 354861.217015 354861.225089 354861.233104 354861.241171 354861.253139 354861.26108699996 354861.269135 354861.277136 354861.28514399996 354861.293065 354861.301185 354861.30922399997 354861.317087 354861.32512399997 354861.337167 354861.345146 354861.35319299996 354861.361057
5,354861.369156,207.93900004355237,29,36,0.6454356436213253,0.9420730812667608,1.0167896976961277,0.9413452606934768,3d gaze,99.35304294922344,-183.1929631048352,355.7113848972889,354861.369156 354861.377062 354861.385142 354861.393138 354861.401166 354861.409075 354861.421173 354861.429154 354861.437163 354861.445083 354861.45307499997 354861.461013 354861.469098 354861.477122 354861.48510499997 354861.493004 354861.50505499996 354861.513324 354861.521151 354861.52913599997 354861.537189 354861.545153 354861.553239 354861.561122 354861.569144 354861.577095
6,354861.589218,216.04699996532872,36,42,0.6378928181182126,0.9461074934070269,1.0850490227237777,0.9476960919521473,3d gaze,94.8050690838295,-185.50836777345964,357.83417871792494,354861.589218 354861.597106 354861.605168 354861.61322299996 354861.621138 354861.629171 354861.63732 354861.645049 354861.653069 354861.661103 354861.673194 354861.68117399997 354861.689244 354861.697118 354861.705188 354861.713155 354861.721248 354861.72913399996 354861.737174 354861.745247 354861.757738 354861.771424 354861.775086 354861.780997 354861.789155 354861.797156 354861.805265
7,354861.81311499997,219.90900003584102,43,49,0.6356133761023616,0.94155401823074,1.241728645051207,0.949548621972402,3d gaze,93.4576432990354,-184.1226231344792,359.6406307186186,354861.81311499997 354861.821282 354861.829128 354861.84110099997 354861.84916499996 354861.857292 354861.865153 354861.87317 354861.881178 354861.889271 354861.897138 354861.905186 354861.91318699997 354861.92512599996 354861.93306999997 354861.941224 354861.94922 354861.95719499997 354861.9652 354861.97310299997 354861.981033 354861.989182 354861.997239 354862.009102 354862.01707299997 354862.025032 354862.033024
8,354862.041184,83.89800001168624,50,52,0.6365219644868413,0.9364381119723384,2.090411597126648,0.9632361856373873,3d gaze,94.03520657564269,-182.16970707575908,360.3066747936704,354862.041184 354862.049143 354862.057237 354862.065165 354862.07318999997 354862.081149 354862.093116 354862.10104599997 354862.10913299996 354862.117253 354862.125082
9,354862.141174,219.94400001130998,52,59,0.6952587447091879,0.858393717265762,1.662067657341253,0.9254753368872183,3d gaze,128.77867993572093,-148.26538516593604,350.2335628995159,354862.141174 354862.149215 354862.157236 354862.16520499997 354862.177074 354862.185075 354862.193118 354862.201019 354862.20902999997 354862.2171 354862.22509699996 354862.233072 354862.241153 354862.24913999997 354862.261176 354862.269151 354862.277076 354862.285135 354862.293218 354862.30113 354862.309134 354862.317375 354862.325011 354862.333001 354862.34512099996 354862.353268 354862.361118
