# timestamps [seconds],pts
62594.828189,0
62594.910162,5372
62594.941885,7451
62594.970292,9312
62594.997230,11078
62595.033261,13439
62595.065255,15536
62595.097203,17629
62595.133238,19991
62595.165175,22084
62595.197320,24191
62595.233309,26549
62595.265325,28647
62595.301059,30989
62595.333263,33100
62595.365242,35195
62595.401199,37552
62595.433306,39656
62595.465181,41745
62595.501110,44099
62595.533308,46209
62595.569216,48563
62595.603444,50806
62595.633263,52760
62595.669223,55117
62595.701207,57213
62595.733246,59312
62595.769117,61663
62595.801234,63768
62595.837125,66120
62595.869096,68215
62595.901086,70312
62595.937175,72677
62595.969126,74771
62596.001251,76876
62596.037667,79263
62596.069082,81321
62596.105241,83691
62596.137190,85785
62596.169125,87878
62596.205357,90252
62596.237143,92335
62596.269070,94428
62596.305182,96794
62596.337119,98887
62596.373420,101266
62596.405105,103343
62596.437097,105439
62596.473217,107806
62596.505368,109913
62596.541270,112266
62596.573357,114369
62596.605172,116454
62596.641223,118817
62596.673194,120912
62596.705267,123014
62596.741202,125369
62596.773300,127472
62596.809282,129830
62596.841534,131944
62596.873194,134019
62596.909057,136369
62596.941207,138476
62596.973195,140572
62597.009326,142940
62597.041222,145031
62597.077089,147381
62597.109083,149478
62597.141269,151587
62597.177125,153937
62597.209225,156041
62597.241194,158136
62597.277176,160494
62597.309133,162588
62597.345162,164949
62597.377122,167044
62597.409218,169147
62597.445251,171509
62597.477097,173596
62597.509216,175701
62597.545215,178060
62597.577083,180148
62597.613024,182504
62597.645166,184610
62597.677039,186699
62597.713210,189069
62597.745084,191158
62597.777055,193253
62597.813072,195614
62597.845141,197715
62597.881156,200076
62597.913191,202175
62597.945067,204264
62597.981328,206640
62598.013069,208721
62598.049270,211093
62598.081222,213187
62598.113271,215287
62598.149245,217645
62598.181292,219745
62598.214230,221904
62598.249220,224197
62598.281200,226293
62598.317096,228645
62598.349308,230756
62598.381314,232854
62598.417269,235210
62598.449355,237313
62598.481202,239400
62598.517128,241754
62598.549295,243862
62598.585189,246214
62598.617192,248312
62598.649290,250415
62598.685140,252765
62598.717149,254862
62598.749339,256972
62598.785135,259318
62598.817302,261426
62598.853052,263769
62598.885237,265878
62598.917061,267964
62598.953116,270327
62598.985590,272455
62599.017224,274528
62599.053288,276891
62599.085148,278979
62599.121203,281342
62599.153407,283453
62599.186218,285603
62599.221201,287896
62599.253118,289987
62599.285157,292087
62599.321128,294444
62599.353079,296538
62599.389209,298906
62599.421236,301005
62599.453172,303098
62599.489288,305465
62599.521055,307546
62599.557198,309915
62599.589258,312016
62599.621151,314106
62599.657228,316471
62599.689204,318566
62599.721201,320663
62599.757217,323023
62599.789229,325121
62599.825247,327482
62599.857209,329576
62599.889281,331678
62599.925212,334033
62599.957182,336128
62599.989181,338225
62600.025259,340589
62600.057314,342690
62600.093053,345032
62600.125208,347140
62600.157180,349235
62600.193157,351593
62600.225175,353691
62600.257252,355793
62600.293097,358142
62600.325179,360245
62600.361202,362606
62600.393204,364703
62600.425245,366803
62600.461023,369147
62600.493072,371248
62600.525517,373374
62600.561247,375715
62600.593205,377810
62600.629030,380158
62600.661198,382266
62600.693234,384365
62600.729223,386724
62600.761068,388811
62600.793052,390907
62600.829204,393276
62600.861106,395367
62600.897166,397730
62600.929034,399818
62600.961136,401922
62600.997317,404293
62601.029092,406376
