device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
5486836145,685864375123,"(0.8038607835769653, 0.8332274556159973)","(165.32513427734375, 63.977073669433594, 15.239861488342285)",1,3.2641754150390625,1,"(-34.40536117553711, 0.1527189314365387, 655.7073364257812)","(0.5693781971931458, 0.47901076078414917, 0.5132187604904175)",1,"(0.7774518728256226, 0.8434224128723145)","(151.2105712890625, 61.09690856933594, 14.191644668579102)",1,3.31634521484375,1,"(27.706724166870117, -12.738404273986816, 656.1532592773438)","(0.4348711669445038, 0.517940104007721, 0.5137230157852173)",1,1695893681590,0.79,0.84
5486847249,685864386223,"(0.7916136980056763, 0.8051984906196594)","(158.7794952392578, 71.89539337158203, 18.12188720703125)",1,3.402374267578125,1,"(-33.94438934326172, 1.1047697067260742, 655.806640625)","(0.5683479905128479, 0.4762684404850006, 0.5133708715438843)",1,"(0.7781704068183899, 0.8306993246078491)","(151.59454345703125, 64.69124603271484, 15.499871253967285)",1,3.364593505859375,1,"(28.124521255493164, -12.162589073181152, 656.1982421875)","(0.4339575171470642, 0.5162838101387024, 0.5138265490531921)",1,1695893681597,0.78,0.82
5486858352,685864397322,"(0.7805118560791016, 0.7695376873016357)","(152.8460235595703, 81.9697265625, 21.78866195678711)",1,3.5355224609375,1,"(-33.8634033203125, 1.2258552312850952, 655.7741088867188)","(0.5681735277175903, 0.47592002153396606, 0.513297975063324)",1,"(0.773811399936676, 0.7959543466567993)","(149.26483154296875, 74.50688934326172, 19.072437286376953)",1,3.4794921875,1,"(28.16252899169922, -12.310099601745605, 656.1624145507812)","(0.4338747560977936, 0.5167133212089539, 0.5137636661529541)",1,1695893681609,0.78,0.78
5486869455,685864408420,"(0.7814847230911255, 0.7323094606399536)","(153.3659210205078, 92.48694610595703, 25.616601943969727)",1,3.6159820556640625,1,"(-33.78920364379883, 1.2987785339355469, 655.9834594726562)","(0.5679876804351807, 0.47571247816085815, 0.5137088894844055)",1,"(0.7773751616477966, 0.7648152112960815)","(151.1694793701172, 83.30387878417969, 22.274242401123047)",1,3.5540771484375,1,"(28.227386474609375, -12.448787689208984, 656.3674926757812)","(0.4337559938430786, 0.5171045660972595, 0.5141841769218445)",1,1695893681619,0.78,0.75
5486880558,685864419518,"(0.7796999216079712, 0.7307237386703491)","(152.4120330810547, 92.9349136352539, 25.779653549194336)",1,3.6096649169921875,1,"(-33.699825286865234, 1.3332419395446777, 656.0944213867188)","(0.5677807927131653, 0.4756159484386444, 0.5139213800430298)",1,"(0.7790444493293762, 0.7493975758552551)","(152.06170654296875, 87.65940856933594, 23.859525680541992)",1,3.5791015625,1,"(28.305070877075195, -12.581294059753418, 656.4728393554688)","(0.4336000680923462, 0.5174837112426758, 0.5144063830375671)",1,1695893681631,0.78,0.74
5486891661,685864430619,"(0.7803847193717957, 0.743943989276886)","(152.77804565429688, 89.20011138916016, 24.420265197753906)",1,3.579864501953125,1,"(-33.62458801269531, 1.3608485460281372, 656.0560913085938)","(0.5676212906837463, 0.47553780674934387, 0.5138372778892517)",1,"(0.7792654037475586, 0.7480878233909607)","(152.17977905273438, 88.02943420410156, 23.994218826293945)",1,3.601104736328125,1,"(28.359710693359375, -12.684229850769043, 656.4301147460938)","(0.4334796965122223, 0.5177850723266602, 0.514329731464386)",1,1695893681642,0.78,0.75
5486902764,685864441722,"(0.7782233357429504, 0.7469620704650879)","(151.6228485107422, 88.34747314453125, 24.109952926635742)",1,3.5841064453125,1,"(-33.562198638916016, 1.378312349319458, 656.1327514648438)","(0.5674771070480347, 0.4754895269870758, 0.5139840245246887)",1,"(0.7794135212898254, 0.7411597371101379)","(152.259033203125, 89.98664093017578, 24.70661163330078)",1,3.6190338134765625,1,"(28.413225173950195, -12.781486511230469, 656.5029907226562)","(0.43337249755859375, 0.5180633664131165, 0.5144837498664856)",1,1695893681653,0.78,0.74
5486913867,685864452824,"(0.7776673436164856, 0.7516027688980103)","(151.32569885253906, 87.03642272949219, 23.63275909423828)",1,3.591461181640625,1,"(-33.492279052734375, 1.3841451406478882, 656.3585205078125)","(0.5673003196716309, 0.4754762053489685, 0.5144278407096863)",1,"(0.7771709561347961, 0.7462414503097534)","(151.06044006347656, 88.55104064941406, 24.18407440185547)",1,3.6071929931640625,1,"(28.48812484741211, -12.878545761108398, 656.7237548828125)","(0.43323275446891785, 0.5183331370353699, 0.5149349570274353)",1,1695893681664,0.78,0.75
5486924970,685864463926,"(0.7768985629081726, 0.751585841178894)","(150.91481018066406, 87.04122924804688, 23.634506225585938)",1,3.59222412109375,1,"(-33.455684661865234, 1.394049048423767, 656.243408203125)","(0.5672335624694824, 0.4754476547241211, 0.5141941905021667)",1,"(0.7783830761909485, 0.7541233897209167)","(151.70828247070312, 86.3243408203125, 23.373638153076172)",1,3.587066650390625,1,"(28.499536514282227, -12.948282241821289, 656.607666015625)","(0.43319863080978394, 0.5185416340827942, 0.5147067904472351)",1,1695893681676,0.78,0.75
5486936074,685864475030,"(0.7779711484909058, 0.7509599924087524)","(151.4880828857422, 87.21802520751953, 23.69889259338379)",1,3.591949462890625,1,"(-33.411495208740234, 1.3883943557739258, 656.2507934570312)","(0.5671370029449463, 0.47546523809432983, 0.5142044425010681)",1,"(0.7783233523368835, 0.7521360516548157)","(151.67633056640625, 86.8858413696289, 23.577974319458008)",1,3.5950927734375,1,"(28.539506912231445, -13.024558067321777, 656.6126098632812)","(0.4331139922142029, 0.5187628269195557, 0.5147231221199036)",1,1695893681686,0.78,0.75
